verdict	tier	llm	originMatch	band	headword	reading	glossEn	ko_word	ko_origin	ko_definition	llm_reason	id
?	1	1	n	3	内密	ないみつ	privacy, secrecy, confidentiality	내밀(0)	內密	어떤 일이 겉으로 드러나지 아니함. 또는 그런 일.	일본어의 '내밀'과 한국어의 '내밀'은 모두 '겉으로 드러나지 아니함'이라는 동일한 뜻을 가지며, 한자 표기 차이 (정자/신자체) 에 의한 동일어입니다.	1459230
?	1	1	n	3	内壁	ないへき	inner wall	내벽(0)	內壁	건물의 안쪽에 있는 벽.	일본어의 'ないへき'는 한국 표준국어대사전의 '내벽'과 동일한 의미와 한자 (內壁) 를 공유하며, 표기 차이는 일본 신자체와 중국 정자/한자 간 차이로 인한 것뿐이다.	1459150
?	1	1	n	3	内省	ないせい	introspection, reflection on one's self	내성(1)	內省	자신을 돌이켜 살펴봄.	일본어의 '내성 (ないせい)'과 한국 표준국어대사전의 '내성'은 모두 '자신을 돌아봄'이라는 동일한 뜻과 원어 한자 (內省) 를 공유하므로 같은 단어입니다.	1458500
?	1	1	n	3	内視鏡	ないしきょう	endoscope	내시-경(0)	內視鏡	신체의 내부를 관찰하는 기계를 통틀어 이르는 말. 기관지경, 위내시경, 복강경, 항문보개처럼 검사하는 부위에 따른 종류가 있고, 관찰 대상을 보는 방법에 따른 종류도 있다.	일본어의 '내시경'과 한국 표준국어대사전의 '내시경'은 모두 신체의 내부를 관찰하는 기계를 뜻하며, 한자 표기 차이 (內 vs 內) 만 존재하므로 같은 단어입니다.	1638840
?	1	1	n	3	内憂外患	ないゆうがいかん	troubles both at home and abroad	내우-외환(0)	內憂外患	나라 안팎의 여러 가지 어려움.	일본어의 '내우외환'과 한국 표준국어대사전의 '내우외환'은 모두 동일한 한자 조합 (內憂外患) 으로 이루어져 있고 뜻도 나라 안팎의 어려움이라는 점에서 완전히 일치하므로 같은 단어입니다.	1459380
?	1	1	n	3	内耳	ないじ	inner ear	내이(1)	內耳	귀의 가운데 안쪽에 단단한 뼈로 둘러싸여 있는 부분. 달팽이관·안뜰·반고리관으로 이루어져 있으며, 고막의 진동을 신경에 전달하는 구실을 한다.	일본어의 '내이 (ないじ)'와 한국어의 '내이'는 모두 귀의 안쪽 부분을 지칭하는 동일한 개념이며, 한자 표기인 '內耳'와 '내이'는 일본어 신자체와 한국 정자/한글 표기의 차이로 인해 자형만 다를 뿐 의미와 발음 (한국식 한자음) 이 일치합니다.	1458320
?	1	1	n	3	内在	ないざい	to be inherent (in), to reside (in), to be immanent (in), to be intrinsic	내재(0)	內在	어떤 사물이나 범위의 안에 들어 있음. 또는 그런 존재.	일본어의 '内在'과 한국어의 '내재'는 모두 동일한 한자 조합으로 같은 의미 (안에 들어 있음) 를 지니며, 일본어 표기에서 쓰이는 신자체와 한국 표준국어대사전 표제어에 쓰이는 정자는 자형만 다를 뿐 본질적으로 같은 단어입니다.	1458270
?	1	1	n	3	内的	ないてき	inner, intrinsic, mental, inherited	내-적(1)	內的	내부적인 것.	일본어의 '内的 (ないてき)'은 한국 표준국어대사전의 '내적'과 동일한 의미인 '내부적인 것'을 나타내는 단어이며, 일본어 표기에서 '内'를 신자체로 쓰거나 문맥상 부수 단순화 차이가 있을 뿐 본질적으로 같은 한자어입니다.	1458950
?	1	1	n	3	内出血	ないしゅっけつ	internal bleeding, internal haemorrhage, internal hemorrhage	내-출혈(0)	內出血	혈관이나 모세 혈관에 의한 출혈이 몸 안 또는 피부밑에서 일어나는 일.	일본어의 '내출혈'과 한국 표준국어대사전의 '내출혈'은 모두 혈관 내 출혈을 뜻하는 동일한 개념이며, 한자 표기 차이만 존재하므로 같은 단어입니다.	1458440
?	1	1	n	3	内航	ないこう	coastwise service	내항(1)	內航	국내 항로의 항행.	일본어의 '내항'과 한국 표준국어대사전의 '내항'은 모두 '국내 항로'라는 동일한 의미와 한자 구성을 공유하며, 일본어 표기에서 쓰이는 '航'과 한국어 표제어에 쓰이는 '항'은 현대 한자 사용 관행상 같은 글자를 나타내는 경우이므로 사실 같은 단어입니다.	1458200
?	1	1	n	3	内向	ないこう	introversion	내향(1)	內向	안쪽으로 향함.	일본어의 '内向'과 한국어의 '내향'은 모두 '안으로 향하다'라는 동일한 의미와 한자 구성을 가지며, 일본어 표기에서 '向'를 신자체로 쓰지 않은 경우나 한국 표준국어대사전이 정자를 기준으로 표기한 차이일 뿐 본질적으로 같은 단어입니다.	1458150
?	1	1	n	3	内径	ないけい	bore, inside diameter	내경(1)	內徑	총신, 포신 따위의 구경.	일본어의 '내경'과 한국 사전의 '내경'은 모두 총신이나 포신의 구경을 뜻하는 동일한 개념으로, 한자 표기 차이 (內 vs 内，徑 vs 径) 만 존재할 뿐 의미와 용도는 일치합니다.	1458110
?	1	1	n	3	内発	ないはつ	burst of energy from within	내발(0)	內發	외부의 자극 없이 내부에서 자연히 일어남.	일본어의 '내발'과 한국 사전의 '내발'은 모두 '내부에서 일어나는 것'이라는 동일한 의미와 한자 어원을 공유하며, 표기 차이는 일본 신자체와 중국 정자/한자 간 차이로 인한 것뿐이다.	1791920
?	1	1	n	3	呉越同舟	ごえつどうしゅう	bitter enemies in the same boat, rivals finding themselves together by chance, strange bedfellows	오월-동주(0)	吳越同舟	서로 적의를 품은 사람들이 한자리에 있게 된 경우나 서로 협력하여야 하는 상황을 비유적으로 이르는 말. 중국 춘추 전국 시대에, 서로 적대시하는 오나라 사람과 월나라 사람이 같은 배를 탔으나 풍랑을 만나서 서로 단합하여야 했다는 데에서 유래한다. 출전은 ≪손자(孫子)≫의 <구지편(九地篇)>이다.	일본어의 '呉越同舟'와 한국어의 '오월동주'는 모두 중국 고사성어 '吳越同舟'를 원어로 공유하며, 일본에서는 신자체로 표기된 '呉'를 한국 표준국어대사전이 정자 (舊字) 로 표기한 것뿐으로 의미와 어원적 관계가 동일합니다.	1269170
?	1	1	n	3	壮絶	そうぜつ	heroic, fierce, grand, sublime	장절(1)	壯絕	아주 장하고 뛰어남.	일본어의 'そうぜつ'은 한국 표준국어대사전의 '장절 (壯絶)'과 동일한 단어이며, 일본에서는 신자체로 쓰이는 '壮絶'이 한국 정자 '壯絕'에 해당하므로 한자 자형 차이만 존재한다.	1399420
?	1	1	n	3	実働	じつどう	actual work	실동(0)	實動	실지로 가동함.	일본어의 '実働'과 한국어의 '실동'은 모두 '실제로 움직이다/가동하다'라는 동일한 의미와 한자 어원을 공유하며, 한국 표준국어대사전에서 표기된 원어 한자 '實動'은 일본어 정자 '実働'에 대응하는 동일한 단어입니다.	1706390
?	1	1	n	3	帰郷	ききょう	homecoming, return to one's home	귀향(1)	歸鄕	고향으로 돌아가거나 돌아옴.	일본어의 '帰鄕'과 한국어의 '歸鄕'은 한자 표기 차이가 있으나 의미와 발음이 동일한 단어이며, 한국 표준국어대사전에서 '귀향'을 표제어로 삼은 것은 신자체를 정자로 고친 결과입니다.	1614510
?	1	1	n	3	広野	こうや	wide plain	광야(0)	曠野/廣野	텅 비고 아득히 넓은 들.	일본어의 '広野'와 한국어의 '광야'는 모두 '넓은 들'이라는 동일한 의미로, 일본어 신자체 (廣) 와 한국 정자 (曠) 의 자형 차이로 인해 표기만 다른 같은 단어입니다.	1278700
?	1	1	n	3	徴税	ちょうぜい	tax collection, taxation	징세(0)	徵稅	세금을 거두어들임.	일본어의 '徴'과 한국어 표제어의 '徵'은 같은 한자 (新자체와 정자의 차이) 이며 뜻도 동일하므로 같은 단어입니다.	1428120
?	1	1	n	3	懐妊	かいにん	pregnancy, conception	회임(0)	懷妊/懷姙	아이나 새끼를 뱀.	일본어의 '懐妊'과 한국 사전의 '회임'은 모두 임신이라는 동일한 개념을 지칭하며, 한자 표기 차이 (懷/懷와 姙/妊) 와 음운 변화에 의한 것일 뿐 의미는 동일하다.	1200630
?	1	1	n	3	戸別	こべつ	house-to-house, door-to-door, each house	호별(0)	戶別	집집마다.	일본어의 '戸別'과 한국 표준국어대사전의 '호별'은 정자 (戶) 와 신자체 (戸) 의 자형 차이로 인해 표기만 다를 뿐 뜻과 발음 모두 동일한 단어입니다.	1267080
?	1	1	n	3	挿入	そうにゅう	insertion, interposition, interpolation, infixing	삽입(0)	揷入	틈이나 구멍 사이에 다른 물체를 끼워 넣음.	일본어의 '挿入'과 한국어의 '揷入'은 부수 단순화 (신자체↔정자) 로 인한 자형 차이일 뿐 뜻과 음이 동일한 단어입니다.	1399840
?	1	1	n	3	教則本	きょうそくぼん	manual, practice book	교칙-본(0)	敎則本	성악이나 기악의 기본적 기교를 가르치기 위하여 초보부터 단계적으로 연습하고 배울 수 있도록 엮은 책.	일본어의 '教則本'과 한국 사전의 '敎則本'은 일본 신자체와 중국 정자 (또는 한자 원형) 의 자형 차이일 뿐 의미와 발음 (교칙본) 이 동일한 단어입니다.	1761670
?	1	1	n	3	教学	きょうがく	education and learning	교학(1)	敎學	교육과 학문을 아울러 이르는 말.	일본어의 신자체 표기 '教学'과 한국의 정자 표기 '敎學'은 같은 단어의 자형 차이일 뿐 뜻이 동일하므로 verdict 1 입니다.	1761460
?	1	1	n	3	教条主義	きょうじょうしゅぎ	dogmatism	교조-주의(0)	敎條主義	특정한 교의나 사상을 절대적인 것으로 받아들여 현실을 무시하고 이를 기계적으로 적용하려는 태도. 특히 마르크스주의에 있어서 마르크스주의를 발전하는 것으로 파악하지 않고 고전에 서술되어 있는 명제를 절대적인 교조라고 생각하여, 당면한 구체적인 여러 조건을 음미하지 않고 현실을 무시한 채 기계적으로 적용하려는 태도나 생각을 이른다.	두 표제어는 모두 '교조주의'라는 동일한 개념을 지칭하며, 일본어의 신자체 (敎) 와 한국의 정자 (敎) 는 같은 한자의 자형 차이일 뿐 의미나 발음에는 영향을 주지 않는다.	1761470
?	1	1	n	3	断末魔	だんまつま	one's last moments, hour of death, death throes, agonies of death	단-말마(0)	斷末摩	‘임종’(臨終)을 달리 이르는 말.	단말마는 일본어의 '단まつま'와 동일한 단어이며, 한국어 표기에서 '摩'를 '魔'로 쓴 것은 한자 부수 단순화 (신자체↔정자) 차이일 뿐 뜻은 동일합니다.	1419800
?	1	1	n	3	既往	きおう	the past	기왕(0)	旣往	이미 지나간 이전.	일본어의 '既往'과 한국어의 '기왕'은 모두 '이미 지나간 과거'라는 동일한 의미와 한자 음독을 공유하며, 표기 차이는 일본 신자체와 중국 정자 (旣) 의 차이로 인한 것뿐이다.	1790720
?	1	1	n	3	既往症	きおうしょう	illness that one had in the past, previous illness, medical history, anamnesis	기왕-증(0)	旣往症	환자가 지금까지 경험해 본 병.	일본어의 '既往'과 한국어 표제어의 '旣往'은 모두 '이미 지나간 과거'라는 동일한 의미의 한자이며, 일본어 신자체와 중국어 정자의 자형 차이로 인해 표기만 다른 동일 단어입니다.	1220340
?	1	1	n	3	既製品	きせいひん	ready-made goods, off-the-shelf item	기제-품(0)	旣製品	이미 만들어져 있는 물품. 또는 미리 일정한 규격대로 만들어 놓고 파는 물품.	일본어의 신자체 '既'와 한국의 정자 '旣'는 같은 한자 (旣/既) 의 자형 차이일 뿐이며 뜻과 발음은 동일하므로 같은 단어입니다.	1790800
?	1	1	n	3	栄養分	えいようぶん	nutrient, nutrition	영양-분(0)	營養分	영양이 되는 성분.	일본어의 '栄養分'과 한국 표준국어대사전의 '영양-분'은 모두 영양소를 의미하는 동일한 개념으로, 일본어 신자체와 중국어 정자 (또는 한자) 의 자형 차이로 인해 표기만 다를 뿐 본질적으로 같은 단어입니다.	1624300
?	1	1	n	3	栄養価	えいようか	nutritional value, food value	영양-가(0)	營養價	식품의 영양 가치. 영양소 1그램을 완전히 연소하였을 때에 발생하는 열량으로 표시하는데 탄수화물은 4.15kcal, 지방은 9.3kcal, 단백질은 4.2kcal이다.	일본어의 신자체 표기 '栄養価'와 한국 표준국어대사전의 정자 표기 '營養價'는 동일한 단어이며 한자 자형 차이만 존재하고 뜻도 동일합니다.	1174000
?	1	1	n	3	桜桃	さくらんぼ	cherry (fruit; esp. of the sweet cherry, Prunus avium)	앵도(0)	櫻桃/鶯桃/鸎桃	→ 앵두.	일본어의 '사쿠란보'는 한국에서 '앵두'로 표기되며, 두 표기는 동일한 과일 명칭을 가리키는 동일 단어의 한자 표기 차이 (신자체 vs 정자) 에 불과합니다.	1298460
?	1	1	n	3	歳費	さいひ	annual expenditure, annual salary paid to Diet members	세비(1)	歲費	국가 기관에서 한 해 동안 쓰는 경비.	일본어의 '歳費'와 한국어의 '세비'는 모두 한자 표기 차이 (歲 vs 세) 를 제외하고 동일한 어원 및 의미를 공유하는 단어입니다.	1294990
?	1	1	n	3	歳時記	さいじき	almanac of seasonal words (for haiku poets)	세시-기(0)	歲時記	일 년 중 철을 따라 행하여지는 여러 가지 민속 행사나 풍물을 적어 풀이하여 놓은 책.	일본어의 '歳時記'와 한국 사전의 '세시기'는 모두 계절과 관련된 기록을 뜻하는 동일한 개념으로, 한자 표기 차이 (新舊字形) 에 불과합니다.	1806020
?	1	1	n	3	毀損	きそん	damage, injury, defamation, harm	훼손(0)	毁損	체면이나 명예를 손상함.	일본어의 '毁損'과 한국어의 '훼손'은 모두 '손상하다'라는 동일한 의미를 가지며, 한자 표기 차이 (정자/신자체) 에 불과하므로 같은 단어입니다.	1565770
?	1	1	n	3	気絶	きぜつ	faint, fainting, losing consciousness	기절(1)	奇絕	‘기절하다’의 어근.	기절 (奇絶/気絶) 은 일본어의 신자체 표기와 한국의 정자 표기가 동일한 단어이며 뜻도 일치합니다.	1222400
?	1	1	n	3	没年	ぼつねん	year of a person's death, one's age at death	몰년(0)	歿年/沒年	죽은 해. 또는 죽은 해의 나이.	일본어의 '没年'과 한국어의 '몰년'은 모두 '죽은 해나 나이'라는 동일한 뜻으로, 일본 신자체와 한국 정자 간 부수 단순화 차이로 인한 표기만 다른 같은 단어입니다.	1522030
?	1	1	n	3	清廉	せいれん	honest, upright, cleanhanded, unselfish	청렴(0)	淸廉	성품과 행실이 높고 맑으며, 탐욕이 없음.	淸은 정자화 과정에서 清으로 단순화된 동일한 한자이며, 두 표기 모두 '성품이 맑고 탐욕이 없음'이라는 동일한 의미를 가집니다.	1378420
?	1	1	n	3	清純	せいじゅん	purity, innocence	청순(1)	淸純	깨끗하고 순수함.	淸은 정자화 과정에서 清으로 단순화된 동일한 한자이며 뜻과 발음도 일치한다.	1378230
?	1	1	n	3	清澄	せいちょう	clear, serene	청징(0)	淸澄	‘청징하다’의 어근.	일본어의 'せいちょう'은 한국 표준국어대사전의 표제어인 '청징'과 동일한 단어이며, 일본어에서 쓰이는 한자 '淸澄'은 한국 정자 '淸澄'을 단순화한 신자체로 자형만 다를 뿐 뜻과 음이 일치합니다.	1378310
?	1	1	n	3	渓流	けいりゅう	mountain stream, mountain torrent	계류(1)	溪流/谿流	산골짜기에 흐르는 시냇물.	일본어의 '渓流'과 한국어의 '계류'는 모두 산골짜기에 흐르는 시냇물을 뜻하는 동일한 단어이며, 일본어 표기인 '渓'와 한국 표준국어대사전 표제어에 쓰이는 '溪'는 같은 한자 (新字体와 정자) 의 자형 차이일 뿐이다.	1250960
?	1	1	n	3	満悦	まんえつ	great delight, great satisfaction, rapture	만열(0)	滿悅	만족하여 기뻐함. 또는 그런 기쁨.	일본어의 '만열 (まんえつ)'은 한국 표준국어대사전의 '만열'과 동일한 단어이며, 일본어 표기인 '滿悅'은 신자체이고 한국어 표제어는 정자이므로 자형 차이일 뿐 뜻과 음독은 일치합니다.	1526740
?	1	2	n	3	狭間	はざま	gap, narrow space between things, interstice, valley	협간(1)	夾間	정간(正間)의 좌우 양쪽에 있는 방.	일본어의 '狭間'은 한자 표기상 '夾間'으로 쓰이며, 이는 한국 표준국어대사전의 '협간'과 동일한 단어에 해당한다.	1630250
?	1	1	n	3	画策	かくさく	scheming, planning, maneuvering, manoeuvring	획책(0)	劃策	어떤 일을 꾸미거나 꾀함. 또는 그런 꾀.	일본어의 신자체 '画'와 한국의 정자 '劃'은 같은 한자 (劃) 의 자형 차이일 뿐이며 뜻과 음이 동일하므로 같은 단어입니다.	1197210
?	1	1	n	3	発奮	はっぷん	being roused, being stimulated, being inspired, being spurred on	발분(1)	發憤/發奮	마음과 힘을 다하여 떨쳐 일어남.	일본어의 '発奮'과 한국어의 '발분'은 모두 '마음을 다하여 일어나다'라는 동일한 의미와 한자 어원을 공유하며, 한국 표준국어대사전에서 제시한 원어 한자 '發憤/發奮'이 이를 명확히 증명한다.	1600840
?	1	1	n	3	発現	はつげん	revelation, manifestation, appearance, expression (e.g. in molecular biology; protein expression or gene expression)	발현(0)	發現/發顯	속에 있거나 숨은 것이 밖으로 나타나거나 그렇게 나타나게 함. 또는 그런 결과.	일본어의 '発現'은 한국 표준국어대사전의 표제어 '발현'과 동일한 단어이며, 사전에서 제시된 원어 한자 '發現/發顯'은 일본어 표기인 '發現'을 포함하는 동의어적 변형이나 역사적 표기 차이로 인해 같은 개념을 지칭하는 것으로 판단됩니다.	1477340
?	1	1	n	3	盗聴器	とうちょうき	listening device, bug, wiretap	도청-기(0)	盜聽機	남의 이야기, 회의의 내용, 전화 통화 따위를 몰래 엿듣기 위하여 사용하는 기계.	두 표기 모두 '남의 말이나 소리를 몰래 듣는 기계'라는 동일한 의미와 기능을 지니며, 일본어의 신자체 (聽) 와 한국의 정자 (聽) 는 같은 한자의 자형 차이일 뿐이다.	1448490
?	1	1	n	3	研磨	けんま	grinding, polishing, refining (a skill, knowledge, etc.), applying oneself (to study)	연마(1)	硏磨/練磨/鍊磨	주로 돌이나 쇠붙이, 보석, 유리 따위의 고체를 갈고 닦아서 표면을 반질반질하게 함.	일본어의 '研磨'은 한국 표준국어대사전의 '연마'와 동일한 단어이며, 일본에서는 신자체를 사용하여 '硏磨'로 표기하지만 한국에서는 정자 '研磨'가 통용되므로 자형 차이만 있을 뿐 뜻과 음이 일치합니다.	1592730
?	1	1	n	3	税源	ぜいげん	tax source, source of taxation revenue, taxable item	세원(0)	稅源	조세가 부과되는 원천이 되는 소득이나 재산.	일본어의 '税源'과 한국어의 '세원'은 모두 조세의 원천을 뜻하는 동일한 개념으로, 한자 표기 차이 (稅 vs 税) 만 있을 뿐 의미와 발음 체계는 일치합니다.	1802650
?	1	1	n	3	粛清	しゅくせい	(political) purge	숙청(1)	淑淸	‘숙청하다’의 어근.	일본어의 '粛清'과 한국 사전의 '淑淸'은 역사적으로 한자 표기 차이가 있었으나 현대 한국어에서는 모두 '숙청'으로 통일되어 동일한 단어와 뜻을 가집니다.	1337740
?	1	1	n	3	脱党	だっとう	defection from or leaving a (political) party	탈당(0)	脫黨	당원이 자기가 속하여 있던 당을 떠남.	일본어의 '脱党'과 한국어의 '탈당'은 모두 당을 떠나는 동일한 개념을 나타내며, 한자 표기 차이 (脫/脱, 黨/党) 만 존재할 뿐 의미와 발음 체계는 대응 관계에 있습니다.	1802550
?	1	1	n	3	脱毛	だつもう	hair loss, hair removal, epilation, depilation	탈모(1)	脫毛	털이 빠짐. 또는 그 털.	일본어의 'だつもう'와 한국어의 '탈모'는 모두 '털이 빠지는 현상'을 의미하며, 한자 표기 차이 (脫 vs 脱) 는 일본 신자체와 한국 정자의 단순화 차이로 같은 단어에 해당합니다.	1416630
?	1	1	n	3	脱色	だっしょく	decolourization, decolorization, decolourisation, decolorisation	탈색(1)	脫色	섬유 제품 따위에 들어 있는 색깔을 뺌.	일본어의 '脱色'과 한국어의 '탈색'은 모두 색을 제거한다는 동일한 의미와 한자 구성으로, 일본 신자체와 한국 정자의 자형 차이로 인한 표기만 다른 같은 단어입니다.	1416530
?	1	1	n	3	脱衣	だつい	undressing, taking off one's clothes, stripping	탈의(0)	脫衣	옷을 벗음.	일본어의 'だつい'와 한국어의 '탈의'는 모두 '옷을 벗다'라는 동일한 의미로, 일본 신자체 (脫衣) 와 한국 정자 (脫衣) 의 자형 차이뿐이며 뜻과 발음 체계가 일치합니다.	1610230
?	1	1	n	3	脱脂粉乳	だっしふんにゅう	powdered skim milk, skimmed milk powder, non-fat dry milk	탈지-분유(0)	脫脂粉乳	지방분을 제거한 우유를 건조시켜 만든 분유. 단백질·유당·칼슘·비타민 비 원(B<sub style='font-size:11px;'>1</sub>) 따위가 풍부하며, 과자·아이스크림 따위를 만드는 데 쓴다.	일본어의 'だっしふんにゅう'은 한국 표기인 '탈지분유'의 한자음 (脫脂粉乳) 과 정확히 일치하며, 뜻도 동일하므로 자형 차이만 있는 같은 단어입니다.	1623750
?	1	1	n	3	脱臭	だっしゅう	deodorization, deodorisation	탈취(1)	脫臭	냄새를 빼어 없앰.	탈취 (脫臭) 는 일본어의 신자체 표기인 '脱臭'와 동일한 단어이며 뜻도 일치합니다.	1802530
?	1	1	n	3	舎利	しゃり	bones left after cremation (esp. those of a Buddha or Boddhisatva), grain of rice, cooked rice	사리(1)		국수, 새끼, 실 따위를 동그랗게 포개어 감은 뭉치.	일본어의 '舎利'는 불교 용어로 사리를 뜻하지만, 한국 표준국어대사전의 '사리'는 동음이의어로 쌀알이나 실을 감은 뭉치를 뜻하며, 두 단어는 같은 한자 표기를 공유하고 한국어 발음 (한자음) 이 동일하므로 형태와 음운적 측면에서는 동일한 표제어에 해당한다.	1321750
?	1	1	n	3	虚脱	きょだつ	lethargy, despondency, mental numbness, (physical) collapse	허탈(0)	虛脫	몸에 기운이 빠지고 정신이 멍함. 또는 그런 상태.	일본어의 '虚脱'과 한국어의 '허탈'은 모두 '기운이 빠지고 정신이 멍해지는 상태'라는 동일한 의미를 가지며, 한자 표기는 일본 신자체와 중국 정자 (또는 한국 표준) 의 차이로 인한 자형만 다른 동일 단어입니다.	1232790
?	1	1	n	3	説明文	せつめいぶん	explanatory note, explanatory text, explanation, caption	설명-문(0)	說明文	읽는 이들이 어떠한 사항에 대해 이해할 수 있도록 객관적이고 논리적으로 서술한 글. 문학 작품 이외의 실용적인 문장을 이른다.	일본어의 'せつめいぶん'은 한국 표준국어대사전의 '설명문'과 동일한 의미와 한자 구성을 가지며, 일본어 신자체 표기와 한국어 정자 표기 간의 자형 차이만 존재한다.	1802690
?	1	1	n	3	賛美	さんび	praise, glorification, extolment	찬미(0)	讚美	아름답고 훌륭한 것이나 위대한 것 따위를 기리어 칭송함.	찬미와 찬美는 일본어의 신자체 (讚美) 와 중국식 정자 (讚美) 의 자형 차이로 같은 단어입니다.	1304240
?	1	1	n	3	賛美歌	さんびか	hymn, psalm	찬미-가(0)	讚美歌	성무일도에서 하느님을 찬미하는 노래.	일본어의 신자체 '讚'과 한국의 정자 '讚'은 같은 한자이며 뜻이 동일하므로 표기 차이일 뿐 같은 단어입니다.	1789970
?	1	1	n	3	郷土色	きょうどしょく	local color, local colour	향토-색(0)	鄕土色	어떤 지방의 특유한 자연, 풍속 따위의 정취나 특색.	일본어의 '鄕'은 한국 정자 '鄕'에 해당하며, 두 표기는 같은 단어의 한자 자형 차이일 뿐 뜻이 동일합니다.	1820510
?	1	1	n	3	鋭敏	えいびん	sharp (eyes, ears, etc.), keen, acute, sensitive	예민(1)	銳敏	‘예민하다’의 어근.	일본어의 '銳敏'과 한국어의 '예민'은 모두 예리한 감각이나 감수성을 뜻하는 동일한 어원을 공유하며, 한국에서는 한자 표기를 생략한 음독 형태인 '예민'으로 통용되는 표준어이므로 같은 단어입니다.	1174940
?	1	1	n	3	雑踏	ざっとう	hustle and bustle, throng, crowd, congestion	잡답(0)	雜沓	사람들이 많이 몰려 북적북적하고 복잡함. 또는 그런 상태.	일본어의 '雑踏'과 한국어의 '잡답'은 모두 '사람이 북적이는 혼잡한 상태'라는 동일한 뜻을 가지며, 일본어는 신자체를 사용하지만 한국 표기인 정자 (雜沓) 와 의미와 발음이 일치하는 동일 단어입니다.	1594020
?	1	1	n	3	青々	あおあお	vividly green, lush green, fresh and green, verdant	청청(1)	靑靑	‘청청하다’의 어근.	일본어의 '青々'은 현대 일본어 표기에서 '靑'을 '青'으로 단순화한 신자체이며, 한국 표준국어대사전의 '청청'은 동일한 한자 어근을 가진 단어이므로 자형 차이만 있는 같은 단어입니다.	1586150
?	1	1	n	3	青銅器	せいどうき	bronze ware	청동-기(0)	靑銅器	청동으로 만든 그릇이나 기구.	일본어의 'せいどうき'는 한국 표준국어대사전의 '靑銅器'와 동일한 단어이며, 일본에서는 '青'을 간소화한 '青'으로 표기하는 자형 차이만 존재하고 뜻은 동일합니다.	1750340
?	1	1	n	3	青嵐	あおあらし	wind blowing through fresh verdure, mountain air	청람(1)	靑嵐	멀리 보이는 산의 푸르스름한 기운.	두 단어는 '靑'과 '青'의 한자 표기 차이 (신자체/정자) 로 인해 자형만 다르지만 뜻과 발음은 동일하여 같은 단어입니다.	1381790
?	1	1	n	3	青色	あおいろ	blue	청색(0)	靑色	맑은 가을 하늘과 같이 밝고 선명한 푸른색.	일본어의 '靑色'과 한국의 '청색'은 모두 푸른색을 뜻하는 동일한 단어이며, 일본에서는 신자체로 '青'이 쓰이지만 한국에서는 정자인 '靑'을 사용하여 표기 차이가 있을 뿐 의미와 어원은 같습니다.	1381590
?	1	1	n	3	青信号	あおしんごう	green light (traffic), green light, go-ahead signal, permission to go ahead (with something)	청-신호(0)	靑信號	교통 신호의 하나. 교차로나 횡단보도 따위에서 푸른 등을 켜거나 푸른 기를 달아 통행하여도 좋음을 표시한다.	일본어의 '靑'은 현대 일본 표기인 '青'의 정자 형태이며, 한국 표준국어대사전에서 '靑'을 '청'으로 표기하고 있는 것은 한자 부수 단순화 및 표기 규정에 따른 동일한 단어의 차이일 뿐이다.	1381600
?	1	1	n	3	青田	あおた	green paddy	청전(1)	靑田	벼가 푸릇푸릇하게 자란 논.	일본어의 '青田'과 한국 사전의 '靑田'은 벼가 푸르른 논이라는 동일한 뜻과 개념을 가지며, 일본어에서 쓰이는 '青'이 중국식 표기인 '靑'으로 표기된 차이일 뿐 같은 단어입니다.	1750070
?	1	1	n	3	青竹	あおだけ	green bamboo	청죽(0)	靑竹	푸른 대나무.	일본어의 '青竹'과 한국어의 '靑竹'은 모두 푸른 대나무를 뜻하는 동일한 단어이며, 한자 표기 차이는 일본 신자체와 중국 정자 (또는 한국 고유 한자) 의 차이로 인한 것뿐입니다.	1750110
?	1	1	n	3	青菜	あおな	greens	청채(1)	靑菜	통배추의 푸르고 연한 잎을 데쳐 내서 간장, 초, 겨자를 치고 무쳐 만든 나물 반찬.	일본어의 '青菜'와 한국 사전의 '靑菜'는 모두 푸른 채소를 뜻하는 동일한 어원을 가지며, 일본에서는 신자체로 '青'을 쓰지만 한국 표준국어대사전은 정자 '靑'을 사용하여 표기만 다를 뿐 의미와 본래 한자는 동일합니다.	1381510
?	1	1	n	3	黒砂糖	くろざとう	(unrefined) brown sugar, muscovado	흑-사탕(0)	黑沙糖▽	정제(精製)하지 아니한 검은 빛깔의 사탕가루.	일본어의 'くろざとう'은 정제되지 않은 검은 설탕을 뜻하며, 한국 표준국어대사전의 '흑사탕'도 동일한 의미와 한자 (黑沙糖/黒砂糖) 를 공유하므로 같은 단어입니다.	1287650
