verdict	originMatch	band	headword	reading	glossEn	ko_word	ko_origin	ko_definition	id
	Y	0	右派	うは	right wing	우파(1)	右派	우익의 당파.	1171210
	Y	0	郵便	ゆうびん	mail service, postal service, mail, post	우편(4)	郵便	정부의 관할 아래 서신이나 기타 물품을 국내나 전 세계에 보내는 업무.	1605680
	Y	0	郵便局	ゆうびんきょく	post office	우편-국(0)	郵便局	‘우체국’의 전 이름.	1542430
	Y	0	友好	ゆうこう	friendship	우호(1)	友好	개인끼리나 나라끼리 서로 사이가 좋음.	1540080
	Y	0	芸能	げいのう	public entertainment, performing arts, accomplishments, attainments	예능(0)	藝能	재주와 기능을 아울러 이르는 말.	1253130
	Y	0	運動	うんどう	exercise, physical training, workout, sports	운동(2)	運動	사람이 몸을 단련하거나 건강을 위하여 몸을 움직이는 일.	1172910
	Y	0	運命	うんめい	fate, destiny, lot	운명(1)	運命	인간을 포함한 모든 것을 지배하는 초인간적인 힘. 또는 그것에 의하여 이미 정하여져 있는 목숨이나 처지.	1173030
	Y	0	運送	うんそう	transport, freight, shipping, moving (goods)	운송(0)	運送	사람을 태워 보내거나 물건 따위를 실어 보냄.	1588620
	Y	0	運輸	うんゆ	transportation	운수(5)	運輸	운송이나 운반보다 큰 규모로 사람을 태워 나르거나 물건을 실어 나름.	1173050
	Y	0	芸術	げいじゅつ	art, the arts	예술(0)	藝術	기예와 학술을 아울러 이르는 말.	1253060
	Y	0	運用	うんよう	making use of, application, practical use, effective management (e.g. of funds)	운용(0)	運用	무엇을 움직이게 하거나 부리어 씀.	1173090
	Y	0	運賃	うんちん	(passenger) fare, freight rates, shipping expenses	운임(0)	運賃	운반이나 운수 따위의 보수로 받거나 주는 돈.	1172820
	Y	0	運航	うんこう	operation (of a ship or aircraft route), service, navigation, flight	운항(1)	運航	배나 비행기가 정해진 항로나 목적지를 오고 감.	1172740
	Y	0	運営	うんえい	management, administration, operation	운영(3)	運營	조직이나 기구, 사업체 따위를 운용하고 경영함.	1172690
	Y	0	運転	うんてん	operation (of a machine), running, working, driving (a vehicle)	운전(2)	運轉	기계나 자동차 따위를 움직여 부림.	1172830
	Y	0	運転手	うんてんしゅ	driver, chauffeur	운전-수(0)	運轉手	‘운전사’를 낮잡아 이르는 말.	1172870
	Y	0	牛歩	ぎゅうほ	snail's pace, slow progress	우보(1)	牛步	소의 걸음이란 뜻으로, 느린 걸음을 이르는 말.	1614770
	Y	0	原告	げんこく	plaintiff, accuser, prosecutor	원고(3)	原告	법원에 민사 소송을 제기한 사람.	1261400
	Y	0	原稿	げんこう	manuscript, copy, draft, notes	원고(4)	原稿	인쇄하거나 발표하기 위하여 쓴 글이나 그림 따위.	1261340
	Y	0	元年	がんねん	first year (of an imperial era), year something (important) first happened or began	원년(0)	元年	임금이 즉위한 해. 또는 임금이 즉위한 이듬해.	1261020
	Y	0	原動力	げんどうりょく	motive power, driving force	원동-력(0)	原動力	어떤 움직임의 근본이 되는 힘.	1262210
	Y	0	原料	げんりょう	raw materials, ingredient	원료(2)	原料	어떤 물건을 만드는 데 들어가는 재료.	1262490
	Y	0	原理	げんり	principle, theory, fundamental truth	원리(2)	原理	사물의 근본이 되는 이치.	1262460
	Y	0	元首	げんしゅ	sovereign, ruler, head of state	원수(2)	元首	한 나라에서 으뜸가는 권력을 지니면서 나라를 다스리는 사람. 공화국에서는 주로 대통령을, 군주국에서는 군주를 이른다.	1260870
	Y	0	原案	げんあん	original plan, original bill, original motion, draft	원안(1)	原案	회의에 올려진 본디의 안.	1261160
	Y	0	原油	げんゆ	crude oil	원유(4)	原油	땅속에서 뽑아낸, 정제하지 아니한 그대로의 기름. 적갈색 내지 흑갈색을 띠는 점도가 높은 유상(油狀) 물질로 탄화수소를 주성분으로 하여 황, 질소, 산소 화합물 따위가 섞인 혼합물이다. 여러 가지 석유 제품, 석유 화학 공업의 원료로 쓴다.	1262430
	Y	0	原因	げんいん	cause, origin, source	원인(2)	原因	어떤 사물이나 상태를 변화시키거나 일으키게 하는 근본이 된 일이나 사건.	1261190
	Y	0	元日	がんじつ	New Year's Day	원일(0)	元日	우리나라 명절의 하나. 정월 초하룻날이다.	1261010
	Y	0	原子力	げんしりょく	atomic energy, nuclear power	원자-력(0)	原子力	원자핵의 붕괴나 핵반응의 경우에 방출되는 에너지가 지속적으로 연쇄 반응을 일으켜 동력 자원으로 쓰일 때의 원자핵에너지. 인류에게 수력, 화력에 이어 제3의 에너지원으로 각광받고 있으며, 발전이나 선박의 동력으로 널리 이용된다.	1261750
	Y	0	原作	げんさく	original work	원작(0)	原作	본디의 저작이나 제작.	1261450
	Y	0	院長	いんちょう	director (of a hospital, institution, academy, etc.), superintendent, rector	원장(7)	院長	‘원(院)’ 자가 붙은 시설이나 기관의 우두머리.	1170210
	Y	0	原子炉	げんしろ	atomic reactor, nuclear reactor	원자-로(0)	原子爐	원자핵 분열 연쇄 반응의 진행 속도를 인위적으로 제어하여 원자력을 서서히 끌어내는 장치. 우라늄, 플루토늄 따위의 핵분열 물질을 연료로 하고 중성자를 연료의 촉매로 하는 장치이다. 중성자나 감마선 조사(照射)를 목적으로 하는 연구용 원자로와, 발전용·선박용 동력을 목적으로 하는 동력로가 있다.	1261790
	Y	0	原点	げんてん	starting point, origin, beginning, origin (of coordinate axes)	원점(1)	原點	시작이 되는 출발점. 또는 근본이 되는 본래의 점.	1262160
	Y	0	遠征	えんせい	(military) expedition, campaign, expedition (for exploration, research, etc.), travelling (a long way)	원정(13)	遠征	먼 곳으로 싸우러 나감.	1178210
	Y	0	援助	えんじょ	assistance, aid, support	원조(6)	援助	물품이나 돈 따위로 도와줌.	1176660
	Y	0	原則	げんそく	principle, general rule, as a rule, in principle	원칙(0)	原則	어떤 행동이나 이론 따위에서 일관되게 지켜야 하는 기본적인 규칙이나 법칙.	1262070
	Y	0	原爆	げんばく	atomic bomb, A-bomb	원폭(0)	原爆	‘원자 폭탄’을 줄여 이르는 말.	1262220
	Y	0	援護	えんご	support, help, backing, covering (from enemy attack)	원호(5)	援護	돕고 보살펴 줌.	1588790
	Y	0	元気	げんき	lively, full of spirit, energetic, vigorous	원기(1)	元氣	마음과 몸의 활동력.	1260720
	Y	0	月刊	げっかん	monthly publication, monthly issue	월간(1)	月刊	한 달에 한 번씩 정해 놓고 책 따위를 발행함. 또는 그런 발행물.	1255530
	Y	0	月間	げっかん	month-long period, month	월간(2)	月間	한 달 동안.	1255550
	Y	0	月額	げつがく	monthly sum, monthly amount	월액(0)	月額	달을 단위로 정한 금액.	1255520
	Y	0	月曜	げつよう	Monday	월요(0)	月曜	‘월요일’을 뜻하는 말.	1255880
	Y	0	危機	きき	crisis, critical situation, emergency, pinch	위기(1)	危機	위험한 고비나 시기.	1218450
	Y	0	偉大	いだい	great, grand, magnificent, outstanding	위대(2)	偉大	‘위대하다’의 어근.	1155920
	Y	0	威力	いりょく	power, might, authority, influence	위력(1)	威力	상대를 압도할 만큼 강력함. 또는 그런 힘.	1587770
	Y	0	違反	いはん	violation, offense, offence, breach	위반(3)	違反	법률, 명령, 약속 따위를 지키지 않고 어김.	1158950
	Y	0	違法	いほう	illegal, illicit, unlawful	위법(0)	違法	법률이나 명령 따위를 어김.	1158960
	Y	0	衛生	えいせい	hygiene, sanitation, cleanliness, health	위생(0)	衛生	건강에 유익하도록 조건을 갖추거나 대책을 세우는 일.	1174790
	Y	0	衛星	えいせい	(natural) satellite, moon, (artificial) satellite	위성(6)	衛星	행성의 인력에 의하여 그 둘레를 도는 천체. 지구, 화성, 목성, 토성, 천왕성, 해왕성에 있으며 태양계에는 160개가 넘는 위성이 알려져 있다. 대표적으로 지구에는 달이 있다.	1174760
	Y	0	慰安	いあん	solace, relaxation	위안(2)	慰安	위로하여 마음을 편하게 함. 또는 그렇게 하여 주는 대상.	1156900
	Y	0	委員	いいん	committee member	위원(1)	委員	선거나 임명에 의하여 지명되어 단체의 특정 사항을 처리할 것을 위임받은 사람.	1156100
	Y	0	委員長	いいんちょう	chairperson (of a committee), chair, chairman, chairwoman	위원-장(0)	委員長	위원 가운데 우두머리.	1156120
	Y	0	委員会	いいんかい	committee, commission, board, panel	위원-회(0)	委員會	일반 행정과는 달리 어느 정도 독립된 분야에서 기획, 조사, 입안, 권고, 쟁송의 판단, 규칙의 제정 따위를 담당하는 합의제 기관. 특수한 행정 분야에서 일반 행정청의 권한에 소속시키는 것이 적당하지 않은 행정 사무를 맡아보기 위하여 등장한 제도이다.	1156110
	Y	0	位置	いち	place, position, location, standing	위치(1)	位置	일정한 곳에 자리를 차지함. 또는 그 자리.	1587310
	Y	0	委託	いたく	entrusting (something to a person), consignment (of goods), putting in someone's charge, trust	위탁(0)	委託	남에게 사물이나 사람의 책임을 맡김.	1156160
	Y	0	違憲	いけん	unconstitutionality	위헌(0)	違憲	법률 또는 명령, 규칙, 처분 따위가 헌법의 조항이나 정신에 위배되는 일.	1158900
	Y	0	危険	きけん	danger, peril, hazard, risk	위험(0)	危險	해로움이나 손실이 생길 우려가 있음. 또는 그런 상태.	1218560
	Y	0	慰霊	いれい	consoling the spirits of the dead	위령(4)	慰靈	죽은 사람의 영혼을 위로함.	1613270
	Y	0	遺憾	いかん	regrettable, unsatisfactory, deplorable, lamentable	유감(4)	遺憾	마음에 차지 아니하여 섭섭하거나 불만스럽게 남아 있는 느낌.	1159090
	Y	0	遺骨	いこつ	cremated remains (esp. the bones), ashes, remains (of war dead)	유골(0)	遺骨	주검을 태우고 남은 뼈. 또는 무덤 속에서 나온 뼈.	1159220
	Y	0	誘拐	ゆうかい	abduction, kidnapping, kidnaping	유괴(0)	誘拐	사람을 속여서 꾀어냄.	1541930
	Y	0	有機	ゆうき	organic, organic chemistry, organic compound	유기(3)	有機	생명을 가지며, 생활 기능이나 생활력을 갖추고 있음.	1541180
	Y	0	柔道	じゅうどう	judo	유도(5)	柔道	두 사람이 맨손으로 맞잡고 상대편이 공격해 오는 힘을 이용하여 던져 넘어뜨리거나 조르거나 눌러 승부를 겨루는 운동. 무차별, 체중별, 단계별, 연령별 따위로 구분해서 경기를 실시하며 일본의 옛 무술인 유술(柔術)에서 비롯하였다.	1335440
	Y	0	誘導	ゆうどう	guidance, leading, induction, introduction	유도(7)	誘導	사람이나 물건을 목적한 장소나 방향으로 이끎.	1542020
	Y	0	有力	ゆうりょく	influential, prominent, leading, strong	유력(1)	有力	세력이나 재산이 있음.	1541710
	Y	0	有料	ゆうりょう	fee-charging, paid, not free, toll road	유료(1)	有料	요금을 내게 되어 있음.	1541690
	Y	0	有利	ゆうり	advantageous, favourable, better, stronger	유리(2)	有利	이익이 있음.	1605720
	Y	0	有名	ゆうめい	famous, well-known	유명(1)	有名	이름이 널리 알려져 있음.	1541620
	Y	0	有無	うむ	existence or nonexistence, presence or absence, consent or refusal, yes or no	유무(2)	有無	있음과 없음.	1541610
	Y	0	遺体	いたい	(dead) body, corpse, remains	유체(7)	遺體	부모가 남겨 준 몸이라는 뜻으로, 자기의 몸을 이르는 말.	1159430
	Y	0	遺産	いさん	inheritance, bequest, legacy, heritage	유산(7)	遺産	죽은 사람이 남겨 놓은 재산.	1159260
	Y	0	有識者	ゆうしきしゃ	expert, knowledgeable person, authority (on a subject)	유식-자(1)	有識者	폭넓은 학문과 지식이 있는 사람.	1541370
	Y	0	維新	いしん	reformation, revolution, renewal, Meiji Restoration	유신(5)	維新	낡은 제도를 고쳐 새롭게 함.	1158470
	Y	0	柔軟	じゅうなん	flexible, lithe, soft, pliable	유연(7)	柔軟	‘유연하다’의 어근.	1335480
	Y	0	油田	ゆでん	oil field	유전(2)	油田	석유가 나는 곳.	1538720
	Y	0	遺族	いぞく	bereaved family, surviving family, family of the deceased	유족(3)	遺族	죽은 사람의 남은 가족.	1159420
	Y	0	有罪	ゆうざい	guilt, culpability	유죄(1)	有罪	잘못이나 죄가 있음.	1541350
	Y	0	有志	ゆうし	interested person, volunteer, supporter	유지(2)	有志	마을이나 지역에서 명망 있고 영향력을 가진 사람.	1541360
	Y	0	維持	いじ	maintenance, preservation, improvement	유지(8)	維持	어떤 상태나 상황을 그대로 보존하거나 변함없이 계속하여 지탱함.	1158450
	Y	0	癒着	ゆちゃく	adhesion, conglutination, accretion, collusion	유착(2)	癒着	사물들이 서로 깊은 관계를 가지고 결합하여 있음.	1538760
	Y	0	誘致	ゆうち	attraction, lure, invitation	유치(7)	誘致	꾀어서 데려옴.	1541970
	Y	0	幼稚園	ようちえん	kindergarten (in Japan, non-compulsory education from age 3 until primary school), preschool	유치-원(0)	幼稚園	학령이 안 된 어린이의 심신 발달을 위한 교육 시설. 쉬운 음악·그림·공작(工作)·유희 따위를 가르치는 곳으로, 독일의 교육자 프뢰벨이 1837년에 창시하였다.	1545260
	Y	0	有害	ゆうがい	harmful, hazardous	유해(2)	有害	해로움이 있음.	1541140
	Y	0	育成	いくせい	rearing, training, nurture, cultivation	육성(5)	育成	길러 자라게 함.	1587150
	Y	0	育英	いくえい	education of gifted young people, providing financial support to gifted students, education	육영(2)	育英	영재를 가르쳐 기름. 교육을 이르는 말이다.	1160610
	Y	0	肉親	にくしん	blood relationship, blood relative	육친(2)	肉親	조부모, 부모, 형제 등과 같이 혈족 관계가 있는 사람.	1463640
	Y	0	育児	いくじ	childcare, child-rearing, nursing, upbringing	육아(2)	育兒	어린아이를 기름.	1160630
	Y	0	融資	ゆうし	financing, loan	융자(0)	融資	자금을 융통함. 또는 그 자금.	1542600
	Y	0	遺伝子	いでんし	gene	유전-자(0)	遺傳子	생물체의 개개의 유전 형질을 발현시키는 원인이 되는 인자. 염색체 가운데 일정한 순서로 배열되어, 생식 세포를 통하여 어버이로부터 자손에게 유전 정보를 전달한다. 본체는 디엔에이(DNA)이며, 아르엔에이를 거쳐 세포 속에서 합성되는 단백질의 종류를 지령(指令)한다.	1159500
	Y	0	有価証券	ゆうかしょうけん	marketable securities, stocks and bonds	유가^증권(0)	有價證券	사법상 재산권을 표시한 증권. 권리의 발생, 행사, 이전이 증권으로 이루어지는 것으로 어음, 수표, 채권, 주권, 선하 증권, 상품권 따위가 있다.	1541130
